index,Date,Close/Last,Volume,Open,High,Low,Price Increase,Previous Close
1111,10/30/2018,$76.52 ,247902600,$74.31 ,$77.05 ,$73.82 ,No,$76.94 
1112,10/29/2018,$76.94 ,275836200,$83.00 ,$83.29 ,$74.75 ,No,$82.14 
1113,10/26/2018,$82.14 ,298837200,$82.48 ,$84.92 ,$80.15 ,No,$89.11 
1114,10/25/2018,$89.11 ,198828940,$85.17 ,$89.74 ,$84.60 ,Yes,$83.21 
1115,10/24/2018,$83.21 ,136902460,$88.69 ,$88.89 ,$82.83 ,No,$88.44 
1116,10/23/2018,$88.44 ,134113720,$87.11 ,$88.82 ,$85.70 ,No,$89.47 
1117,10/22/2018,$89.47 ,89626680,$89.20 ,$90.48 ,$87.80 ,Yes,$88.20 
1118,10/19/2018,$88.20 ,117088340,$89.26 ,$90.46 ,$87.65 ,No,$88.54 
1119,10/18/2018,$88.54 ,116787040,$91.07 ,$91.51 ,$88.39 ,No,$91.59 
1120,10/17/2018,$91.59 ,105651940,$92.14 ,$92.25 ,$90.35 ,Yes,$91.00 
1121,10/16/2018,$91.00 ,116539700,$89.18 ,$91.19 ,$88.08 ,Yes,$88.05 
1122,10/15/2018,$88.05 ,127212120,$89.75 ,$89.75 ,$86.71 ,No,$89.43 
1123,10/12/2018,$89.43 ,187705120,$90.40 ,$90.45 ,$87.13 ,Yes,$85.97 
1124,10/11/2018,$85.97 ,277179400,$86.20 ,$87.77 ,$84.26 ,No,$87.76 
1125,10/10/2018,$87.76 ,217579800,$92.89 ,$92.93 ,$87.72 ,No,$93.52 
1126,10/9/2018,$93.52 ,94648600,$93.00 ,$94.83 ,$92.62 ,Yes,$93.22 
1127,10/8/2018,$93.22 ,146936560,$93.70 ,$95.10 ,$91.53 ,No,$94.48 
1128,10/5/2018,$94.48 ,136324260,$95.90 ,$96.45 ,$93.14 ,No,$95.47 
1129,10/4/2018,$95.47 ,144810980,$97.45 ,$97.80 ,$94.83 ,No,$97.64 
1130,10/3/2018,$97.64 ,103344480,$99.09 ,$99.49 ,$97.49 ,No,$98.57 
1131,10/2/2018,$98.57 ,107218480,$100.00 ,$100.67 ,$98.29 ,No,$100.22 
1132,10/1/2018,$100.22 ,69154500,$101.10 ,$101.66 ,$100.18 ,Yes,$100.15 
1133,9/28/2018,$100.15 ,79831480,$100.22 ,$101.33 ,$99.82 ,No,$100.65 
1134,9/27/2018,$100.65 ,85915160,$99.66 ,$100.81 ,$99.43 ,Yes,$98.74 
1135,9/26/2018,$98.74 ,85241940,$98.43 ,$99.76 ,$98.08 ,Yes,$98.73 
1136,9/25/2018,$98.73 ,87033240,$97.15 ,$98.80 ,$96.94 ,Yes,$96.72 
1137,9/24/2018,$96.72 ,82931260,$95.19 ,$96.84 ,$93.25 ,Yes,$95.75 
1138,9/21/2018,$95.75 ,135494540,$97.71 ,$97.87 ,$95.53 ,No,$97.22 
1139,9/20/2018,$97.22 ,62840500,$96.93 ,$97.75 ,$96.61 ,Yes,$96.32 
1140,9/19/2018,$96.32 ,80752820,$97.03 ,$97.04 ,$95.25 ,No,$97.05 
1141,9/18/2018,$97.05 ,84637840,$95.93 ,$97.91 ,$95.77 ,Yes,$95.40 
1142,9/17/2018,$95.40 ,139631000,$97.74 ,$97.84 ,$94.37 ,No,$98.51 
1143,9/14/2018,$98.51 ,71757920,$99.65 ,$99.68 ,$97.96 ,No,$99.49 
1144,9/13/2018,$99.49 ,72107960,$100.00 ,$100.44 ,$99.10 ,No,$99.50 
1145,9/12/2018,$99.50 ,88146680,$99.70 ,$100.00 ,$98.12 ,Yes,$99.36 
1146,9/11/2018,$99.36 ,100335600,$96.41 ,$99.44 ,$95.85 ,Yes,$96.95 
1147,9/10/2018,$96.95 ,89621820,$98.55 ,$98.65 ,$96.58 ,No,$97.60 
1148,9/7/2018,$97.60 ,97139640,$96.94 ,$98.76 ,$96.87 ,No,$97.92 
1149,9/6/2018,$97.92 ,149461720,$100.33 ,$100.38 ,$96.76 ,No,$99.74 
1150,9/5/2018,$99.74 ,163942340,$101.91 ,$102.02 ,$99.49 ,No,$101.98 
1151,9/4/2018,$101.98 ,114062560,$101.33 ,$102.53 ,$100.65 ,Yes,$100.64 
1152,8/31/2018,$100.64 ,82968640,$100.35 ,$101.12 ,$100.24 ,Yes,$100.12 
1153,8/30/2018,$100.12 ,145091460,$99.87 ,$101.28 ,$99.35 ,Yes,$99.91 
1154,8/29/2018,$99.91 ,128647080,$97.67 ,$99.93 ,$97.45 ,Yes,$96.64 
1155,8/28/2018,$96.64 ,61409640,$96.89 ,$97.09 ,$96.44 ,Yes,$96.38 
1156,8/27/2018,$96.38 ,70929920,$95.75 ,$96.39 ,$95.46 ,Yes,$95.27 
1157,8/24/2018,$95.27 ,55635400,$95.53 ,$95.80 ,$95.13 ,Yes,$95.15 
1158,8/23/2018,$95.15 ,70963940,$95.36 ,$95.98 ,$95.04 ,No,$95.25 
1159,8/22/2018,$95.25 ,61167380,$93.83 ,$95.29 ,$93.83 ,Yes,$94.17 
1160,8/21/2018,$94.17 ,61364300,$94.00 ,$94.89 ,$93.72 ,Yes,$93.84 
1161,8/20/2018,$93.84 ,57086400,$94.53 ,$94.59 ,$93.30 ,No,$94.11 
1162,8/17/2018,$94.11 ,81770960,$94.29 ,$94.40 ,$92.78 ,No,$94.33 
1163,8/16/2018,$94.33 ,77685060,$95.20 ,$95.25 ,$94.18 ,Yes,$94.13 
1164,8/15/2018,$94.13 ,153162160,$95.48 ,$95.81 ,$93.49 ,No,$95.98 
1165,8/14/2018,$95.98 ,78375160,$95.97 ,$96.05 ,$95.00 ,Yes,$94.81 
1166,8/13/2018,$94.81 ,110169620,$94.93 ,$96.25 ,$94.68 ,Yes,$94.32 
1167,8/10/2018,$94.32 ,72474680,$94.43 ,$94.98 ,$93.91 ,No,$94.93 
1168,8/9/2018,$94.93 ,96887260,$94.10 ,$95.73 ,$93.87 ,Yes,$94.33 
1169,8/8/2018,$94.33 ,78449240,$93.05 ,$94.58 ,$92.73 ,Yes,$93.12 
1170,8/7/2018,$93.12 ,66655780,$92.73 ,$93.49 ,$92.31 ,Yes,$92.39 
1171,8/6/2018,$92.39 ,67679420,$91.29 ,$92.39 ,$90.95 ,Yes,$91.16 
1172,8/3/2018,$91.16 ,69094360,$91.89 ,$92.05 ,$91.08 ,No,$91.72 
1173,8/2/2018,$91.72 ,86758220,$89.44 ,$91.83 ,$89.30 ,Yes,$89.86 
1174,8/1/2018,$89.86 ,82782880,$89.20 ,$89.92 ,$88.80 ,Yes,$88.87 
1175,7/31/2018,$88.87 ,114328980,$89.32 ,$90.09 ,$86.97 ,No,$88.96 
1176,7/30/2018,$88.96 ,130854240,$91.37 ,$91.48 ,$88.30 ,No,$90.86 
1177,7/27/2018,$90.86 ,193400840,$93.80 ,$94.00 ,$90.33 ,Yes,$90.40 
1178,7/26/2018,$90.40 ,192747980,$91.95 ,$92.23 ,$90.23 ,No,$93.18 
1179,7/25/2018,$93.18 ,73153280,$91.47 ,$93.19 ,$91.13 ,Yes,$91.46 
1180,7/24/2018,$91.46 ,84566800,$91.45 ,$92.00 ,$90.47 ,Yes,$90.10 
1181,7/23/2018,$90.10 ,77178060,$90.61 ,$90.95 ,$88.50 ,No,$90.69 
1182,7/20/2018,$90.69 ,77588960,$91.25 ,$91.74 ,$90.50 ,Yes,$90.65 
1183,7/19/2018,$90.65 ,91801260,$91.47 ,$92.05 ,$90.56 ,No,$92.15 
1184,7/18/2018,$92.15 ,97024160,$92.40 ,$92.94 ,$91.56 ,No,$92.20 
1185,7/17/2018,$92.20 ,113214100,$90.58 ,$92.58 ,$89.87 ,Yes,$91.12 
1186,7/16/2018,$91.12 ,108518320,$91.10 ,$92.10 ,$90.72 ,Yes,$90.65 
1187,7/13/2018,$90.65 ,87636040,$90.20 ,$90.77 ,$89.76 ,Yes,$89.83 
1188,7/12/2018,$89.83 ,90225480,$88.23 ,$89.90 ,$88.11 ,Yes,$87.75 
1189,7/11/2018,$87.75 ,63344180,$86.90 ,$87.85 ,$86.70 ,Yes,$87.15 
1190,7/10/2018,$87.15 ,59546200,$86.93 ,$87.50 ,$86.55 ,Yes,$86.95 
1191,7/9/2018,$86.95 ,58523880,$86.20 ,$86.98 ,$85.81 ,Yes,$85.53 
1192,7/6/2018,$85.53 ,51729000,$84.80 ,$85.76 ,$84.58 ,Yes,$84.99 
1193,7/5/2018,$84.99 ,59480940,$85.27 ,$85.53 ,$84.11 ,Yes,$84.70 
1194,7/3/2018,$84.70 ,43545520,$86.20 ,$86.25 ,$84.62 ,No,$85.69 
1195,7/2/2018,$85.69 ,63612800,$84.14 ,$85.69 ,$83.90 ,Yes,$84.99 
1196,6/29/2018,$84.99 ,89733600,$85.85 ,$86.17 ,$84.72 ,No,$85.07 
1197,6/28/2018,$85.07 ,90435760,$83.63 ,$85.28 ,$83.06 ,Yes,$83.03 
1198,6/27/2018,$83.03 ,95577440,$85.41 ,$85.60 ,$83.00 ,No,$84.55 
1199,6/26/2018,$84.55 ,85906400,$83.62 ,$85.08 ,$83.17 ,Yes,$83.16 
1200,6/25/2018,$83.16 ,149896360,$85.13 ,$85.25 ,$82.32 ,No,$85.78 
1201,6/22/2018,$85.78 ,81001180,$87.13 ,$87.15 ,$85.60 ,No,$86.51 
1202,6/21/2018,$86.51 ,98263540,$88.00 ,$88.16 ,$85.88 ,No,$87.50 
1203,6/20/2018,$87.50 ,86416720,$87.13 ,$88.15 ,$87.07 ,Yes,$86.74 
1204,6/19/2018,$86.74 ,85569920,$85.45 ,$86.81 ,$85.02 ,Yes,$86.19 
1205,6/18/2018,$86.19 ,61882200,$85.31 ,$86.34 ,$85.13 ,Yes,$85.80 
1206,6/15/2018,$85.80 ,94582020,$85.70 ,$86.04 ,$85.43 ,No,$86.19 
1207,6/14/2018,$86.19 ,63142540,$85.67 ,$86.24 ,$85.44 ,Yes,$85.24 
1208,6/13/2018,$85.24 ,66305160,$85.14 ,$85.69 ,$85.01 ,Yes,$84.94 
1209,6/12/2018,$84.94 ,44061120,$84.65 ,$84.98 ,$84.58 ,Yes,$84.46 
1210,6/11/2018,$84.46 ,46357620,$84.08 ,$84.71 ,$84.03 ,Yes,$84.20 
1211,6/8/2018,$84.20 ,58980400,$84.06 ,$84.47 ,$83.65 ,No,$84.47 
1212,6/7/2018,$84.47 ,75122560,$84.93 ,$85.00 ,$83.81 ,No,$84.79 
1213,6/6/2018,$84.79 ,109320640,$85.23 ,$85.73 ,$84.32 ,No,$84.82 
1214,6/5/2018,$84.82 ,94665500,$83.65 ,$84.95 ,$83.50 ,Yes,$83.26 
1215,6/4/2018,$83.26 ,63567740,$82.45 ,$83.28 ,$82.27 ,Yes,$82.08 
1216,6/1/2018,$82.08 ,66049320,$81.85 ,$82.34 ,$81.75 ,Yes,$81.48 
1217,5/31/2018,$81.48 ,63152440,$81.15 ,$81.75 ,$81.07 ,Yes,$81.24 
1218,5/30/2018,$81.24 ,57854080,$80.91 ,$81.30 ,$80.65 ,Yes,$80.64 
1219,5/29/2018,$80.64 ,76747620,$80.04 ,$81.09 ,$80.01 ,Yes,$80.51 
1220,5/25/2018,$80.51 ,52495680,$80.15 ,$80.71 ,$80.02 ,Yes,$80.15 
1221,5/24/2018,$80.15 ,67675760,$79.90 ,$80.41 ,$79.42 ,Yes,$80.09 
1222,5/23/2018,$80.09 ,66970800,$78.55 ,$80.09 ,$78.32 ,Yes,$79.07 
1223,5/22/2018,$79.07 ,41074660,$79.49 ,$79.49 ,$78.76 ,No,$79.27 
1224,5/21/2018,$79.27 ,56813100,$79.25 ,$79.60 ,$78.75 ,Yes,$78.72 
1225,5/18/2018,$78.72 ,52251280,$79.07 ,$79.18 ,$78.61 ,No,$79.09 
1226,5/17/2018,$79.09 ,42624760,$79.03 ,$79.70 ,$78.65 ,No,$79.36 
1227,5/16/2018,$79.36 ,50709160,$78.88 ,$79.72 ,$78.83 ,Yes,$78.81 
1228,5/15/2018,$78.81 ,101328400,$79.39 ,$79.39 ,$78.26 ,No,$80.08 
1229,5/14/2018,$80.08 ,49206040,$80.20 ,$80.56 ,$80.00 ,No,$80.15 
1230,5/11/2018,$80.15 ,45171660,$80.55 ,$80.56 ,$79.89 ,No,$80.45 
1231,5/10/2018,$80.45 ,55707880,$80.42 ,$80.78 ,$80.17 ,Yes,$80.40 
1232,5/9/2018,$80.40 ,72573220,$80.00 ,$80.40 ,$79.60 ,Yes,$79.62 
1233,5/8/2018,$79.62 ,60670520,$79.75 ,$79.84 ,$79.13 ,No,$80.01 
1234,5/7/2018,$80.01 ,75867520,$79.47 ,$80.35 ,$79.39 ,Yes,$79.05 
1235,5/4/2018,$79.05 ,68281760,$78.12 ,$79.25 ,$78.11 ,Yes,$78.60 
1236,5/3/2018,$78.60 ,84717700,$78.00 ,$78.74 ,$77.30 ,Yes,$78.48 
1237,5/2/2018,$78.48 ,85044600,$79.05 ,$79.43 ,$78.32 ,No,$79.11 
1238,5/1/2018,$79.11 ,91033220,$78.16 ,$79.25 ,$77.61 ,Yes,$78.31 
1239,4/30/2018,$78.31 ,108425640,$79.13 ,$79.80 ,$78.05 ,No,$78.63 
1240,4/27/2018,$78.63 ,260508600,$81.70 ,$81.91 ,$78.37 ,Yes,$75.90 
1241,4/26/2018,$75.90 ,166197280,$74.25 ,$76.47 ,$73.93 ,Yes,$73.01 
1242,4/25/2018,$73.01 ,127319780,$72.90 ,$73.50 ,$70.75 ,Yes,$73.00 
1243,4/24/2018,$73.00 ,149401180,$76.79 ,$76.98 ,$72.42 ,No,$75.89 
1244,4/23/2018,$75.89 ,88956020,$77.33 ,$77.40 ,$75.17 ,No,$76.37 
1245,4/20/2018,$76.37 ,110412840,$78.06 ,$78.06 ,$75.80 ,No,$77.85 
1246,4/19/2018,$77.85 ,129679340,$77.16 ,$78.43 ,$76.95 ,Yes,$76.39 
1247,4/18/2018,$76.39 ,101833540,$75.73 ,$76.69 ,$75.21 ,Yes,$75.19 
1248,4/17/2018,$75.19 ,100170640,$73.11 ,$75.36 ,$72.85 ,Yes,$72.08 
1249,4/16/2018,$72.08 ,55476720,$72.25 ,$72.35 ,$71.37 ,Yes,$71.54 
1250,4/13/2018,$71.54 ,72751720,$72.46 ,$72.99 ,$71.23 ,No,$72.43 
1251,4/12/2018,$72.43 ,62338780,$71.98 ,$72.61 ,$71.75 ,Yes,$71.35 
1252,4/11/2018,$71.35 ,70888980,$71.97 ,$72.44 ,$71.24 ,No,$71.81 
1253,4/10/2018,$71.81 ,85167160,$71.60 ,$71.92 ,$70.79 ,Yes,$70.30 
1254,4/9/2018,$70.30 ,83871280,$71.25 ,$71.92 ,$70.13 ,Yes,$70.26 
1255,4/6/2018,$70.26 ,116775160,$71.50 ,$72.63 ,$70.01 ,No,$72.59 
1256,4/5/2018,$72.59 ,126110260,$72.10 ,$72.98 ,$71.35 ,Yes,$70.53 
1257,4/4/2018,$70.53 ,138849700,$67.91 ,$70.77 ,$67.64 ,Yes,$69.60 
1258,4/3/2018,$69.60 ,204258800,$69.57 ,$70.70 ,$67.77 ,,
